승차지역,동구 원동,동구 인동,동구 효동,동구 천동,동구 가오동,동구 신흥동,동구 판암동,동구 삼정동,동구 용운동,동구 대동,동구 자양동,동구 신안동,동구 소제동,동구 가양동,동구 용전동,동구 성남동,동구 홍도동,동구 삼성동,동구 정동,동구 중동,동구 추동,동구 비룡동,동구 주산동,동구 용계동,동구 마산동,동구 효평동,동구 직동,동구 세천동,동구 신상동,동구 신하동,동구 신촌동,동구 사성동,동구 내탑동,동구 오동,동구 주촌동,동구 낭월동,동구 대별동,동구 이사동,동구 대성동,동구 장척동,동구 소호동,동구 구도동,동구 삼괴동,동구 상소동,동구 하소동,중구 은행동,중구 선화동,중구 목동,중구 중촌동,중구 대흥동,중구 문창동,중구 석교동,중구 호동,중구 옥계동,중구 대사동,중구 부사동,중구 용두동,중구 오류동,중구 태평동,중구 유천동,중구 문화동,중구 산성동,중구 사정동,중구 안영동,중구 무수동,중구 구완동,중구 침산동,중구 목달동,중구 정생동,중구 어남동,중구 금동,서구 복수동,서구 변동,서구 도마동,서구 정림동,서구 용문동,서구 탄방동,서구 괴정동,서구 가장동,서구 내동,서구 갈마동,서구 둔산동,서구 월평동,서구 가수원동,서구 도안동,서구 관저동,서구 흑석동,서구 매노동,서구 산직동,서구 장안동,서구 평촌동,서구 오동,서구 우명동,서구 원정동,서구 용촌동,서구 봉곡동,서구 괴곡동,서구 만년동,유성구 원내동,유성구 교촌동,유성구 대정동,유성구 용계동,유성구 학하동,유성구 계산동,유성구 성북동,유성구 세동,유성구 송정동,유성구 방동,유성구 봉명동,유성구 구암동,유성구 덕명동,유성구 원신흥동,유성구 상대동,유성구 복용동,유성구 장대동,유성구 갑동,유성구 노은동,유성구 지족동,유성구 죽동,유성구 궁동,유성구 어은동,유성구 구성동,유성구 신성동,유성구 가정동,유성구 도룡동,유성구 장동,유성구 방현동,유성구 화암동,유성구 덕진동,유성구 하기동,유성구 추목동,유성구 자운동,유성구 신봉동,유성구 수남동,유성구 안산동,유성구 외삼동,유성구 반석동,유성구 문지동,유성구 전민동,유성구 원촌동,유성구 탑립동,유성구 용산동,유성구 봉산동,유성구 관평동,유성구 송강동,유성구 금고동,유성구 대동,유성구 금탄동,유성구 신동,유성구 둔곡동,유성구 구룡동,대덕구 오정동,대덕구 대화동,대덕구 읍내동,대덕구 연축동,대덕구 신대동,대덕구 와동,대덕구 송촌동,대덕구 법동,대덕구 중리동,대덕구 비래동,대덕구 석봉동,대덕구 목상동,대덕구 문평동,대덕구 신일동,대덕구 덕암동,대덕구 상서동,대덕구 평촌동,대덕구 장동,대덕구 용호동,대덕구 이현동,대덕구 갈전동,대덕구 부수동,대덕구 황호동,대덕구 삼정동,대덕구 미호동,대덕구 신탄진동
유성구 안산동,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
유성구 외삼동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,12,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
유성구 반석동,0,4,1,4,1,0,4,0,4,5,5,0,1,12,42,5,8,10,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,11,19,9,1,0,0,0,6,0,0,26,18,6,10,11,2,2,0,0,0,0,0,0,0,18,19,28,10,32,92,43,11,37,181,407,158,18,49,67,0,0,0,0,0,0,0,0,0,0,0,49,24,5,12,7,5,50,0,0,0,0,444,69,94,58,48,8,162,6,201,832,139,159,39,11,155,20,37,19,3,5,0,141,11,12,23,42,14,15,122,20,40,0,2,20,4,68,14,0,0,0,0,0,0,21,4,6,1,0,2,14,16,12,4,5,2,3,6,3,0,1,0,0,0,0,0,0,0,0,5
유성구 문지동,1,3,2,1,4,0,6,0,4,4,7,2,8,16,60,11,6,7,209,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,10,15,11,0,0,2,0,5,0,0,37,14,7,11,2,2,0,0,0,0,0,0,0,0,2,3,11,1,14,76,27,7,15,76,325,72,17,13,7,0,0,0,0,0,0,0,0,0,0,0,65,0,3,1,5,2,0,0,0,0,0,95,3,0,11,15,2,16,0,5,34,26,49,42,86,46,18,201,7,1,6,5,15,0,3,1,0,0,0,17,69,127,9,27,50,1,140,40,0,0,0,0,0,0,40,9,11,0,5,6,25,58,40,10,26,4,5,13,6,6,1,0,0,0,0,0,0,0,0,37
유성구 전민동,2,5,8,14,7,7,6,0,25,18,25,2,23,50,161,16,36,14,266,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,29,50,34,42,59,9,0,0,3,46,0,0,83,51,26,39,4,5,0,0,0,0,0,0,0,0,32,16,40,8,47,251,46,13,37,121,885,201,8,23,27,0,0,0,0,0,0,0,0,0,0,0,135,5,1,4,2,0,8,0,0,0,0,239,26,15,36,25,0,37,0,27,69,54,96,96,41,115,32,410,27,26,132,39,28,0,13,5,1,0,0,44,160,343,69,200,229,62,553,129,0,0,0,0,0,0,102,50,45,9,21,9,108,116,117,41,72,25,43,48,28,32,10,2,0,0,0,0,0,0,0,154
유성구 원촌동,1,0,0,0,0,0,1,0,2,2,0,0,2,9,14,7,5,1,40,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,2,0,0,0,0,6,0,0,10,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,31,4,5,14,25,80,24,3,3,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,19,0,0,4,2,0,5,0,1,4,0,12,12,5,9,2,21,0,0,1,0,2,0,0,1,0,0,0,0,1,42,1,1,4,0,9,4,0,0,0,0,1,0,15,27,12,0,0,2,19,17,49,3,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,1
유성구 탑립동,0,2,0,1,0,2,1,0,4,5,2,2,1,12,29,1,1,3,59,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,9,3,2,15,0,0,0,0,0,0,0,10,10,10,7,2,0,0,0,0,0,0,0,0,0,2,2,13,0,2,10,5,2,4,11,57,24,1,1,2,0,0,0,0,1,0,0,0,0,0,0,15,3,0,0,0,0,1,0,0,0,0,26,2,2,1,9,0,7,0,4,9,7,4,7,4,3,0,24,2,0,1,3,2,0,1,0,0,0,0,3,12,118,0,12,20,42,292,113,0,0,0,0,0,0,10,6,12,0,15,5,9,12,16,8,23,25,4,13,19,8,4,0,0,0,0,0,0,0,1,62
유성구 용산동,3,1,4,0,0,1,7,0,3,1,5,2,9,11,63,10,9,7,95,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,11,18,6,23,18,3,0,0,1,10,0,0,24,12,8,32,6,4,0,0,0,0,0,0,0,0,8,2,8,5,25,56,45,7,4,80,274,63,4,4,9,0,0,0,0,0,0,0,0,0,0,0,45,1,0,0,0,1,7,0,0,0,0,77,20,6,9,8,3,24,0,14,40,19,55,23,20,49,5,79,6,3,26,0,9,1,4,2,0,0,0,11,36,172,1,52,55,144,455,227,0,0,0,0,0,0,16,21,9,0,14,14,28,26,27,4,104,28,18,54,28,25,18,0,0,0,0,0,0,0,0,226
유성구 봉산동,0,3,4,0,2,0,1,1,1,3,4,0,0,9,34,2,4,7,32,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,3,6,15,1,0,2,0,10,0,0,8,6,3,4,1,0,1,0,0,0,0,0,0,0,5,5,3,3,6,50,18,5,9,30,119,36,2,9,7,0,0,0,0,0,0,0,0,0,0,0,8,3,2,1,0,0,3,0,0,0,0,42,10,4,0,8,1,32,0,18,14,20,14,5,0,12,3,32,5,0,16,10,6,0,1,3,0,0,1,0,3,52,1,86,192,91,404,44,5,2,0,6,24,18,7,5,25,0,3,12,9,17,35,4,79,63,112,102,56,26,11,0,0,0,0,0,0,1,0,182
유성구 관평동,4,13,3,4,13,5,13,0,16,15,58,5,16,47,166,10,28,22,189,265,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,43,36,29,38,33,3,0,0,3,37,0,0,74,41,34,42,16,6,0,0,0,0,0,0,0,0,35,11,60,11,39,198,74,13,38,153,668,186,14,27,55,0,0,0,0,0,0,0,0,0,0,0,103,10,4,4,1,0,15,0,0,0,0,286,37,37,37,32,12,82,0,49,122,102,123,65,31,131,46,171,32,4,111,65,50,3,13,5,0,3,1,43,155,744,13,868,1008,520,860,879,1,0,0,2,2,1,65,59,41,21,65,55,102,103,100,35,379,309,251,303,201,120,62,4,0,0,0,0,0,1,1,794
유성구 송강동,2,2,2,4,4,0,9,0,6,5,4,0,0,28,77,11,10,4,37,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,13,36,10,14,27,1,0,1,2,19,0,0,17,13,12,11,7,0,0,0,0,0,0,0,0,0,3,19,10,6,17,83,56,11,22,100,346,116,13,24,22,0,0,0,0,0,0,0,0,0,0,0,49,6,2,9,1,1,2,0,0,0,0,146,41,8,24,16,3,43,0,27,56,40,56,24,9,65,4,51,14,1,43,35,14,1,4,6,0,0,0,17,32,152,5,165,415,73,1084,158,4,5,2,1,13,17,33,31,10,1,10,17,64,37,41,5,215,130,165,227,186,51,28,0,0,0,0,0,0,0,0,439
유성구 금고동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
유성구 금탄동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
유성구 신동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
유성구 둔곡동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
유성구 구룡동,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대덕구 오정동,62,55,27,30,64,15,100,2,124,104,143,12,144,647,1176,328,362,344,397,123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,7,1,15,0,0,4,0,0,1,230,370,280,378,306,64,0,5,12,156,0,0,240,184,105,189,74,21,1,0,0,0,0,0,0,0,62,83,156,40,260,681,237,54,85,436,1800,439,36,52,139,1,1,1,1,0,0,0,0,0,0,2,221,16,3,15,6,15,4,6,0,0,0,185,38,8,59,33,5,44,0,40,63,30,80,28,16,26,7,91,15,0,6,3,17,1,2,6,0,0,0,17,48,106,14,17,22,10,55,26,0,0,0,0,0,0,1146,459,174,11,23,33,610,625,1343,246,62,19,10,27,28,18,12,2,0,0,0,0,0,1,1,39
대덕구 대화동,8,11,6,5,13,2,14,0,27,30,49,5,9,104,410,62,109,39,170,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,15,0,0,0,0,0,0,77,84,27,72,50,20,0,0,1,27,0,0,39,27,38,35,24,7,1,0,0,0,0,0,0,0,7,19,16,10,70,149,69,15,10,139,508,118,20,16,30,0,0,0,0,0,0,0,0,0,0,1,84,12,1,0,1,0,0,0,0,0,0,46,8,3,11,11,5,7,0,9,14,3,28,13,8,16,1,17,3,0,2,0,3,1,1,0,0,0,0,6,17,53,8,18,22,11,48,16,0,0,0,0,0,0,325,180,101,9,25,27,159,200,512,71,28,9,14,13,26,20,3,0,0,0,0,0,0,0,0,37
대덕구 읍내동,6,12,0,2,7,2,18,0,33,12,25,0,46,68,253,33,46,43,60,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,0,0,1,0,0,0,40,33,27,29,47,2,0,2,1,16,0,0,25,28,11,27,6,2,2,0,0,0,0,0,0,0,6,14,8,2,21,56,27,5,4,45,173,53,4,4,17,0,0,0,0,0,0,0,0,0,0,0,19,2,1,4,0,0,2,0,0,0,0,45,7,0,5,7,2,10,0,6,10,0,32,1,1,1,3,24,1,1,4,0,4,0,0,0,0,0,1,11,19,67,7,1,11,13,36,22,0,0,0,0,1,0,186,122,93,7,22,24,219,243,364,39,19,9,24,8,22,25,9,9,0,0,0,0,0,0,0,31
대덕구 연축동,2,3,0,1,0,1,1,0,3,0,2,2,11,4,20,2,9,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,1,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,2,0,1,2,16,10,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,1,1,1,6,0,8,0,0,0,0,0,0,1,0,0,0,0,0,3,4,0,2,0,1,7,0,0,0,0,0,0,0,8,19,3,0,1,4,17,17,26,2,4,0,5,5,7,4,0,0,0,0,0,0,0,0,0,13
대덕구 신대동,1,0,1,0,0,6,0,0,1,2,4,1,34,22,65,9,7,5,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,6,7,6,0,0,1,1,1,0,0,3,8,3,1,2,0,0,0,0,0,0,0,0,0,0,7,2,1,1,21,5,2,1,13,43,23,1,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,12,2,1,1,1,1,3,0,0,1,1,2,1,2,1,2,2,1,1,0,0,0,1,0,1,0,0,0,0,2,24,1,6,8,7,22,6,0,0,0,0,0,0,34,27,42,1,13,6,64,48,62,9,7,6,3,5,9,12,2,4,0,0,0,0,0,0,0,28
대덕구 와동,0,0,1,2,0,1,4,0,4,0,3,0,11,6,27,4,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,7,2,2,5,0,0,0,0,3,0,0,6,2,3,2,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,15,4,1,2,1,39,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,10,2,0,1,1,0,8,0,0,0,1,3,0,0,0,0,10,1,0,1,2,0,0,0,0,0,0,0,0,10,4,1,21,7,4,22,4,0,0,0,0,0,0,8,17,17,3,7,10,15,28,14,5,12,2,5,18,18,11,9,9,0,0,0,0,0,0,0,31
대덕구 송촌동,30,55,24,55,100,57,170,3,330,184,344,37,465,1039,2110,302,417,206,42,99,0,4,0,0,1,0,0,4,0,3,0,0,0,0,0,31,5,0,24,0,0,0,0,0,0,202,245,106,135,268,36,0,11,12,77,0,0,159,124,97,107,36,11,1,0,0,0,0,0,0,0,28,37,67,25,98,322,146,64,42,234,907,238,37,42,72,0,0,0,0,0,0,0,0,0,0,2,57,28,4,12,3,1,6,0,0,0,0,149,17,22,40,24,2,37,0,19,32,28,40,20,5,22,5,67,9,0,3,1,11,0,1,3,0,0,0,16,38,112,14,8,22,19,83,38,0,0,0,0,0,0,617,182,341,32,41,76,1109,1240,1700,835,84,14,22,36,63,38,19,6,0,0,0,0,0,0,0,86
대덕구 법동,16,30,9,20,51,20,77,2,139,72,118,17,330,401,1084,189,261,104,77,51,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,16,1,0,13,0,0,0,0,0,0,138,151,72,101,210,31,0,5,8,136,0,0,144,78,52,75,17,13,0,0,0,0,0,0,0,0,22,24,54,19,60,273,112,27,24,234,893,184,19,21,52,0,0,0,0,0,0,0,0,0,0,0,97,4,3,12,2,4,4,0,0,0,0,161,21,5,28,13,5,32,0,17,38,9,36,21,10,25,5,64,11,0,5,0,4,0,0,0,0,0,0,10,57,108,11,12,36,17,71,32,1,0,0,0,0,0,499,286,231,24,44,54,964,528,1144,333,60,13,22,27,48,31,26,5,0,0,0,0,0,0,0,89
대덕구 중리동,28,60,31,65,128,45,225,6,252,196,368,22,478,1004,2611,541,823,369,110,100,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,47,5,1,30,0,0,1,1,1,1,282,312,156,296,310,53,0,10,31,123,0,0,204,197,176,161,94,31,6,0,0,0,0,0,0,0,77,136,165,43,277,619,240,85,91,483,1362,466,53,50,119,0,0,1,0,0,0,0,0,0,0,0,172,10,4,32,4,0,17,0,0,0,0,314,46,14,56,30,7,59,0,42,64,27,63,37,10,27,11,82,5,0,1,0,20,2,3,2,0,0,0,27,50,164,31,24,39,35,96,55,0,0,0,0,0,1,1551,797,569,41,96,117,2171,1643,1552,764,70,42,31,47,71,54,22,8,1,0,0,0,0,0,2,96
대덕구 비래동,33,41,15,33,104,59,188,2,358,149,359,12,251,914,1495,217,229,172,23,54,2,7,4,0,0,0,0,2,5,3,1,0,0,0,0,25,0,0,25,0,0,10,0,3,0,202,192,47,132,259,35,0,8,11,121,0,0,93,59,63,67,27,7,0,0,0,0,0,0,0,0,31,38,53,6,67,213,73,22,34,132,466,119,15,16,49,0,0,0,0,0,0,0,0,0,0,0,29,8,1,4,3,1,1,0,0,0,0,76,13,3,14,12,2,24,0,5,15,4,13,3,3,8,1,17,0,1,0,0,2,0,0,0,0,0,0,6,7,45,5,1,13,4,26,14,0,0,0,0,0,0,289,118,62,5,14,35,1112,441,638,339,17,12,7,21,15,13,8,0,0,0,0,0,0,0,0,40
대덕구 석봉동,1,2,0,4,3,0,6,0,7,6,10,1,10,18,68,6,7,5,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,15,13,7,5,22,0,0,1,0,11,0,0,11,6,8,7,3,1,0,0,0,0,0,0,0,0,3,4,5,3,8,51,13,4,15,41,145,59,7,5,12,0,0,0,0,0,0,0,0,0,0,0,20,2,0,2,0,0,2,0,0,0,0,48,8,4,6,15,2,14,0,6,22,24,29,6,3,14,0,18,1,0,6,2,10,0,3,0,0,0,0,6,24,57,2,70,138,115,392,210,8,0,0,1,0,0,41,33,20,6,15,17,57,37,37,23,243,320,155,244,416,138,165,0,11,0,0,0,0,1,6,717
대덕구 목상동,1,0,0,0,5,0,6,0,4,1,5,0,4,9,49,6,6,5,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,21,11,10,8,9,0,0,0,1,4,0,0,4,4,3,4,12,0,0,0,0,0,0,0,0,0,2,1,7,1,19,24,20,2,1,26,67,22,3,1,8,0,0,0,0,0,0,0,0,0,1,0,5,2,0,3,0,0,0,0,0,0,0,36,11,5,8,3,0,8,0,2,6,1,7,4,0,6,0,8,0,0,2,0,2,0,1,0,0,0,0,2,4,15,0,39,60,88,248,103,0,0,0,1,0,0,9,17,5,7,9,5,22,23,28,8,275,91,109,146,210,57,57,0,0,0,0,0,0,2,1,664
대덕구 문평동,0,0,5,0,0,0,1,0,1,1,2,1,3,7,27,1,8,0,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,1,6,3,0,0,0,0,0,0,0,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,2,5,4,4,0,0,41,23,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,1,0,0,0,0,0,23,6,0,2,1,0,6,0,0,1,3,11,0,1,6,1,4,2,4,15,1,1,0,2,0,0,0,0,13,7,19,1,8,38,75,187,84,0,0,0,1,0,0,2,4,12,2,4,6,5,16,19,6,94,50,33,12,56,20,4,0,0,0,0,0,0,0,2,97
대덕구 신일동,0,1,0,2,2,0,3,0,4,4,9,0,9,4,40,8,3,2,27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,5,1,7,11,0,0,0,0,3,0,0,5,3,2,0,4,1,0,0,0,0,0,0,0,0,1,5,9,1,10,13,10,6,1,33,37,35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,1,4,0,0,0,0,0,0,0,10,4,1,1,2,1,5,0,2,4,1,5,0,1,6,0,3,1,0,5,1,0,0,0,0,0,0,0,2,2,18,1,22,44,77,128,83,0,0,0,0,1,0,5,7,5,2,5,9,14,8,17,3,111,89,8,45,71,20,9,0,0,0,0,0,0,2,0,257
대덕구 덕암동,0,1,0,1,5,1,2,0,6,2,16,0,3,8,74,13,10,8,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,13,6,6,17,0,0,0,2,13,0,0,14,6,11,7,0,0,2,0,0,0,0,0,0,0,8,1,9,3,10,28,10,3,2,32,122,51,4,3,8,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,1,0,0,0,0,0,0,46,8,2,12,3,1,8,0,6,13,0,9,3,0,9,1,9,2,1,2,2,2,0,1,0,0,0,0,6,4,22,4,34,91,69,196,118,0,0,0,0,1,0,17,18,25,4,16,29,38,43,54,14,300,196,70,116,164,142,43,2,0,0,0,0,0,5,0,709
대덕구 상서동,0,3,0,0,3,0,6,0,3,0,5,2,17,11,27,5,4,1,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,6,3,3,3,1,0,0,0,2,0,0,2,3,2,5,3,1,1,0,0,0,0,0,0,0,0,6,1,0,1,13,7,3,0,15,30,15,3,2,5,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,1,0,0,0,0,0,11,0,1,6,0,3,1,0,1,5,1,1,1,0,3,1,27,3,0,7,0,1,0,0,0,0,0,0,1,7,16,1,20,36,22,87,37,0,0,0,0,0,1,8,22,25,0,12,10,22,17,27,11,84,55,13,28,50,29,34,0,0,0,0,0,0,0,0,146
대덕구 평촌동,0,1,1,0,0,0,2,0,2,0,0,0,3,7,23,3,9,1,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,8,0,4,4,3,0,0,0,3,0,0,2,11,0,2,0,0,0,0,0,0,0,0,0,0,1,4,6,1,5,16,1,1,0,4,31,8,8,2,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,10,5,1,1,1,0,2,0,0,2,2,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,3,1,3,5,2,10,15,37,21,0,0,0,0,0,0,6,6,4,3,6,6,9,13,5,2,115,39,8,26,21,17,22,0,0,0,0,0,0,0,1,273
대덕구 장동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
