법정동,BUS_ID,BUS_NN,탑승,하차,환승,BUS_NODE_I,GPS_LATI(위도),GPS_LONG(경도),ROUTE_NO
유성구 구암동,82080,구암역,467,2190,341,8005968,36.356186,127.33208,3
유성구 구암동,82170,구암역,691,272,481,8005967,36.356323,127.332405,3
유성구 구암동,41400,덕명네거리,8229,1383,1057,8002923,36.36027,127.30627,"102, 103, 104, 107, 11, 113, 48"
유성구 구암동,41410,덕명네거리,1779,14105,547,8002922,36.35952,127.30905,"102, 103, 104, 107, 11, 113, 48"
유성구 구암동,80480,원불교유성교당,62,4364,13,8005660,36.350704,127.33156,5
유성구 구암동,82260,원불교유성교당,5813,99,92,8005828,36.35071,127.33176,5
유성구 구암동,41600,유성고등학교,6415,1962,229,8002392,36.350636,127.33555,"103, 3"
유성구 구암동,41610,유성고등학교,3895,7169,237,8002393,36.350883,127.335625,"103, 3"
유성구 구암동,46620,유성고등학교,3423,1130,38,8007482,36.348736,127.33381,312
유성구 구암동,41550,유성구보건소,2154,1615,381,8001220,36.35344,127.32967,"312, 704"
유성구 구암동,41580,유성구보훈회관,4218,7012,125,8001704,36.351788,127.33177,"103, 3"
유성구 구암동,41590,유성구보훈회관,11261,4929,320,8001703,36.351322,127.332664,"103, 3"
유성구 구암동,41510,유성생명과학고,306,1388,31,8002418,36.347733,127.32573,"3, 704"
유성구 구암동,46600,유성생명과학고등학교,4063,693,55,8007480,36.34873,127.32993,312
유성구 구암동,46610,유성생명과학고등학교,895,3874,23,8007481,36.348354,127.32972,312
유성구 구암동,41540,정보통신공사협회,3640,5349,511,8001219,36.353104,127.32979,"103, 312, 704"
유성구 구암동,41420,주유소,12621,902,293,8002589,36.359062,127.30973,"102, 103, 104, 107, 11, 113, 48"
유성구 구암동,46640,진터네거리,400,479,66,8007484,36.34874,127.33815,312
유성구 구암동,41450,현충원역,53760,10276,48340,8002974,36.359623,127.319695,"102, 103, 104, 107, 11, 113, 121, 48"
유성구 구암동,41460,현충원역,17105,51028,6256,8002973,36.35935,127.32171,"102, 103, 104, 107, 11, 113, 121, 48"
유성구 덕명동,41700,국립현충원,194,2043,47,8001185,36.36055,127.29998,"107, 48"
유성구 덕명동,41720,국립현충원,1138,253,34,8001184,36.36036,127.30081,"107, 48"
유성구 덕명동,45820,덕명중학교,211,13085,17,8070045,36.34608,127.301254,"113, 117"
유성구 덕명동,45830,덕명중학교,17299,260,202,8070046,36.34625,127.30137,"113, 117"
유성구 덕명동,41710,삼성화재연수원,122,5662,60,8001878,36.35427,127.30049,"102, 103, 104, 11, 113, 117"
유성구 덕명동,41730,삼성화재연수원,5415,379,176,8001877,36.354305,127.30093,"102, 103, 104, 11, 113, 117"
유성구 덕명동,41660,수통골삼거리,24,9816,6,8003002,36.348263,127.29597,"102, 103, 104, 11"
유성구 덕명동,41670,수통골삼거리,8231,39,132,8003003,36.348057,127.29619,"102, 103, 104, 11"
유성구 덕명동,45760,수통골입구,384,5953,107,8003069,36.34852,127.29774,"113, 117"
유성구 덕명동,45770,수통골입구,4206,853,85,8003068,36.34874,127.29758,"113, 117"
유성구 덕명동,41750,운암네오미아/신협연수원,4455,23271,1225,8002142,36.3583,127.303566,"102, 103, 104, 11, 113, 117"
유성구 덕명동,41740,하우스토리/신협연수원,25683,2719,805,8002141,36.35838,127.304085,"102, 103, 104, 11, 113, 117"
유성구 덕명동,41680,한밭대학교,1615,38702,1448,8002921,36.35188,127.29814,"102, 103, 104, 11, 113, 117"
유성구 덕명동,41690,한밭대학교,52281,3481,4552,8002920,36.350746,127.29754,"102, 103, 104, 11, 113, 117"
유성구 덕명동,41650,수통골기점지,28025,22849,646,8002077,36.346115,127.29533," 102, 103, 104, 11,  102, 103, 104, 11"
유성구 원신흥동,46510,대전에너지사업단,3199,9430,2627,8007177,36.332397,127.34698,"115, 213, 601, 603"
유성구 원신흥동,46120,도로교통공단,55,2273,12,8007155,36.33241,127.334694,"11, 601"
유성구 원신흥동,45510,도안고등학교,7510,24671,378,8005992,36.337738,127.338036,"106, 11, 115, 312, 706"
유성구 원신흥동,45520,도안고등학교,59942,5610,1894,8005991,36.33707,127.33826,"106, 11, 115, 312, 706"
유성구 원신흥동,41820,목원대네거리,5294,16664,470,8003102,36.332363,127.339554,"115, 601"
유성구 원신흥동,45470,신안인스빌,7551,16932,157,8005996,36.342506,127.34701,"114, 3"
유성구 원신흥동,45480,신안인스빌,22107,6491,264,8005997,36.341732,127.34757,"114, 3"
유성구 원신흥동,41900,어울림하트 12단지,1659,6028,363,8002184,36.332397,127.34395,"115, 213, 601, 603"
유성구 원신흥동,35360,옥녀봉네거리,10,1601,1,8007368,36.332363,127.35096,203
유성구 원신흥동,41910,원신흥동,1407,1922,52,8002364,36.338203,127.349075,"114, 3"
유성구 원신흥동,41920,원신흥동,5458,1922,704,8002363,36.33732,127.34969,"114, 3"
유성구 원신흥동,41800,흥도초등학교,3383,24394,290,8070029,36.333828,127.3381,"106, 11, 115, 312, 706"
유성구 원신흥동,41810,흥도초등학교,48788,28120,2150,8070030,36.333813,127.33826,"106, 11, 115, 312, 706"
유성구 상대동,46350,대전시립박물관,1400,1398,10,8007267,36.33635,127.33436,601
유성구 상대동,46630,대전예술고등학교,3272,4967,61,8007483,36.348347,127.33403,"312, 5"
유성구 상대동,82240,목련아파트,2584,105,21,8005825,36.34664,127.33097,5
유성구 상대동,46650,상대초등학교,163,699,14,8007485,36.348362,127.338066,312
유성구 상대동,80470,유성생명과학고,2572,3473,27,8007100,36.348442,127.33176,5
유성구 상대동,45880,트리풀시티9단지,7560,22071,310,8003099,36.341614,127.33818,"106, 11, 115, 312, 706"
유성구 상대동,45890,트리풀시티9단지,31478,5723,423,8003100,36.341488,127.33867,"106, 11, 115, 312, 706"
유성구 상대동,82570,한라비발디아파트,3780,2036,55,8007026,36.3431,127.333496,5
유성구 상대동,45490,휴먼시아4단지,17687,46517,961,8005993,36.346264,127.34013,"106, 11, 115, 706"
유성구 상대동,46660,휴먼시아4단지,224,2420,21,8007486,36.346928,127.34006,312
유성구 상대동,41500,유성생명과학고,4,190,0,8007028,36.346176,127.33553," 5,  5, 704"
유성구 상대동,41500,유성중학교,4,190,0,8007028,36.346176,127.33553," 5,  5, 704"
유성구 복용동,82380,복용1통,240,774,21,8007238,36.343098,127.31787,3
유성구 복용동,82390,복용1통,316,31,8,8007233,36.34295,127.31758,3
유성구 복용동,41970,복용2통,1810,185,4,8001756,36.340748,127.31869,704
유성구 복용동,41980,복용2통,1316,4678,70,8001757,36.34099,127.318634,704
유성구 복용동,82400,복용3통,125,774,2,8007239,36.34521,127.31292,3
유성구 복용동,82410,복용3통,1692,23,7,8007232,36.34466,127.31346,3
유성구 복용동,41950,복용동,579,2446,1,8001758,36.339214,127.31691,704
유성구 복용동,41960,복용동,2095,704,5,8001759,36.339138,127.31709,704
유성구 복용동,82420,씨엔씨티에너지학하CES,192,667,5,8007240,36.34449,127.30779,3
유성구 복용동,82430,씨엔씨티에너지학하CES,812,110,11,8007231,36.34421,127.307976,3
유성구 복용동,46240,오토월드,2592,366,32,8007169,36.34259,127.32124,"3, 704"
유성구 장대동,45280,온천2동주민센터,11448,8534,1994,8005928,36.365158,127.33516,"1002, 101, 114, 116, 117, 119"
유성구 장대동,42100,유성고속터미널,10005,8638,1885,8002395,36.358776,127.33625,"1, 117, 655, 912"
유성구 장대동,42110,유성고속터미널,5150,5391,887,8002394,36.35832,127.336395,"1, 117, 655, 912"
유성구 장대동,42010,유성시장,5755,3629,899,8002404,36.358906,127.33311,"104, 116, 3"
유성구 장대동,42020,유성시장,4913,4621,752,8002405,36.358654,127.33318,"104, 116, 3"
유성구 장대동,42040,유성시장,182,118,35,8005573,36.357235,127.33475,11
유성구 장대동,42060,유성시장,19,170,6,8005574,36.35735,127.33444,11
유성구 장대동,42080,유성초네거리,5960,8360,590,8002493,36.361412,127.336006,"104, 116, 3"
유성구 장대동,42090,유성초네거리,20575,11288,1798,8002492,36.361187,127.33618,"1, 104, 116, 117, 3, 912"
유성구 장대동,42070,장대네거리,10807,10518,3688,8001282,36.36545,127.335724,"1002, 101, 114, 116, 117, 119"
유성구 장대동,42120,장대네거리,5950,5141,398,8001194,36.363605,127.3376,"1, 116, 117, 3, 912"
유성구 장대동,42140,장대네거리,8870,4427,1514,8001195,36.364986,127.33864,"1, 3, 704, 912"
유성구 장대동,42150,장대중학교,4152,831,105,8002494,36.360867,127.33898,104
유성구 장대동,42160,장대초등학교,1032,4893,34,8002495,36.361195,127.33887,104
유성구 장대동,41990,죽동네거리,6308,8860,574,8002597,36.366863,127.33159,"1002, 101, 114, 116, 119, 655"
유성구 장대동,42000,죽동네거리,9660,6297,1088,8002596,36.3665,127.33166,"1002, 101, 114, 116, 119, 655"
유성구 장대동,41480,천양원,1027,4482,267,8002694,36.359573,127.32464,"102, 103, 104, 107, 11, 113, 121, 48"
유성구 장대동,41490,천양원,2623,815,245,8002693,36.359417,127.325035,"102, 103, 104, 107, 11, 113, 121, 48"
유성구 갑동,42170,갑동,1271,73,15,8001071,36.36042,127.28859,"107, 48"
유성구 갑동,42180,갑동,31,1869,1,8001070,36.3606,127.28879,"107, 48"
유성구 갑동,42190,유성컨트리클럽,28,1524,2,8002421,36.360207,127.29419,"107, 48"
유성구 갑동,42200,유성컨트리클럽,1271,27,14,8002420,36.359997,127.29443,"107, 48"
유성구 노은동,42260,노은농수산물시장,3434,7020,929,8001269,36.367016,127.321205,"1002, 101, 114, 116, 655"
유성구 노은동,42270,노은농수산물시장,6903,2650,1385,8001268,36.366756,127.32178,"1002, 101, 114, 116, 655"
유성구 노은동,42210,노은농수산시장,1585,895,114,8001270,36.364708,127.31764,121
유성구 노은동,42240,노은농수산시장,469,1373,24,8001271,36.364563,127.317955,121
유성구 노은동,42280,노은동화훼단지,1359,280,8,8005903,36.37,127.326904,119
유성구 노은동,42290,노은동화훼단지,13,910,0,8005905,36.369205,127.327194,119
유성구 노은동,46070,수정초등학교,709,343,184,8070043,36.36711,127.31431,117
유성구 노은동,46080,수정초등학교,308,877,10,8070044,36.36665,127.313965,117
유성구 노은동,42220,월드컵경기장역,37530,11336,4618,8002376,36.36885,127.317825,"101, 114, 116, 117, 121, 655"
유성구 노은동,42250,월드컵경기장역,5237,12546,1339,8002375,36.368183,127.31803,"101, 114, 116, 117, 121, 655"
유성구 노은동,46480,월드컵경기장역,1752,22350,96,8007362,36.366688,127.31621,1002
유성구 노은동,46490,월드컵경기장역,15651,1852,11510,8007395,36.36713,127.31612,1002
유성구 지족동,46210,계룡리슈빌아파트,6268,6438,163,8007166,36.385616,127.30856,"1002, 114"
유성구 지족동,46160,꿈에그린아파트,4081,10054,98,8007161,36.388344,127.30299,"1002, 114"
유성구 지족동,46170,꿈에그린아파트,11236,2653,166,8007162,36.387886,127.30325,"1002, 114"
유성구 지족동,45940,노은3지구종점,45,3691,3,8007020,36.37567,127.305504,114
유성구 지족동,45530,노은도서관,1347,2326,170,8006002,36.38236,127.31911,"117, 121, 655"
유성구 지족동,45540,노은도서관,1578,1095,390,8006003,36.38208,127.31927,"117, 121, 655"
유성구 지족동,42330,노은역,7066,15555,1028,8001272,36.374153,127.31789,"101, 114, 116, 117, 121, 655"
유성구 지족동,42360,노은역,36476,35394,10220,8001273,36.374744,127.318085,"101, 114, 116, 117, 121, 655"
유성구 지족동,46460,노은휴먼시아4단지,12424,4254,101,8007356,36.37788,127.30423,1002
유성구 지족동,42300,반석고등학교,7070,543,153,8005553,36.3887,127.312546,"114, 119"
유성구 지족동,42310,반석고등학교,543,7293,71,8005554,36.38806,127.31297,"114, 119"
유성구 지족동,42380,반석네거리,7944,930,794,8001206,36.38665,127.31836,"101, 116, 119, 655"
유성구 지족동,45970,반석네거리,1820,1378,77,8007066,36.38697,127.317856,114
유성구 지족동,42320,반석마을3단지,1809,7882,278,8005902,36.38708,127.31569,"114, 119"
유성구 지족동,46220,새미래중학교,1028,2125,21,8007167,36.379047,127.30589,"1002, 114"
유성구 지족동,46230,새미래중학교,935,1267,49,8007168,36.37908,127.30605,"1002, 114"
유성구 지족동,46290,에코힐7단지,8254,8547,69,8007208,36.382023,127.30592,"1002, 114"
유성구 지족동,42400,열매마을5.6단지,9055,8067,454,8002210,36.37603,127.31961,"101, 114, 116"
유성구 지족동,42410,열매마을5.6단지,7872,5091,928,8002211,36.37586,127.31961,"101, 114, 116"
유성구 지족동,46440,영무예다음아파트,1641,7604,42,8007339,36.374214,127.30568,1002
유성구 지족동,46450,영무예다음아파트,7120,1249,52,8007340,36.3744,127.30516,1002
유성구 지족동,42480,유성경찰서,3559,3534,356,8002406,36.37679,127.324265,"101, 114, 116"
유성구 지족동,42490,유성경찰서,3490,8453,333,8002407,36.3777,127.32474,"101, 116, 119"
유성구 지족동,42500,유성선병원,8733,1687,103,8005904,36.375744,127.32528,119
유성구 지족동,42450,유성장애인복지관,3028,6952,490,8002415,36.381176,127.32298,"101, 114, 116, 119"
유성구 지족동,42460,지족동,4259,1189,317,8002659,36.380142,127.32301,"101, 116, 119"
유성구 지족동,42420,지족역,4820,1332,634,8002662,36.384727,127.32008,"101, 119, 655"
유성구 지족동,42430,지족역,1449,2039,624,8002660,36.384914,127.32023,"101, 116, 655"
유성구 지족동,42350,지족초등학교,3351,2449,69,8002663,36.37951,127.31779,"117, 121, 655"
유성구 지족동,42370,지족초등학교,3197,2439,77,8002664,36.37997,127.318214,"117, 121, 655"
유성구 지족동,46300,트리풀시티포레1단지,7486,4355,107,8007209,36.381172,127.30612,"1002, 114"
유성구 지족동,46180,해랑숲마을5단지,3479,4862,45,8007163,36.385983,127.30446,"1002, 114"
유성구 지족동,46190,해랑숲마을5단지,4959,2387,79,8007164,36.38605,127.304214,"1002, 114"
유성구 지족동,46200,해랑숲마을6단지,9497,6950,661,8007165,36.386375,127.308395,"1002, 114"
유성구 지족동,45930,노은휴먼시아4단지,10640,12008,199,8007019,36.37771,127.30402," 114, 114,  114"
유성구 죽동,42130,궁동교,6504,5801,289,8001196,36.36625,127.33871,"1, 3, 704, 912"
유성구 죽동,46090,유성구청소년수련관,1485,1106,65,8007103,36.38097,127.3235,114
유성구 죽동,42510,유성여고,4381,917,67,8005575,36.3808,127.32702,114
유성구 죽동,42520,유성여고,1349,3319,21,8005576,36.38087,127.327065,114
유성구 죽동,46360,죽동예미지아파트,885,5610,20,8007320,36.36988,127.33465,117
유성구 죽동,46380,죽동천년나무아파트,1840,2824,36,8007321,36.37067,127.3367,117
유성구 죽동,46390,죽동천년나무아파트,2552,1800,35,8007323,36.37074,127.3376,117
유성구 죽동,46370,죽동칸타빌아파트,7452,1283,104,8007324,36.36913,127.33394,117
유성구 궁동,42690,궁동,24315,54306,4100,8001192,36.36067,127.34951,"1, 1002, 104, 105, 115, 117, 121, 5, 911, 912"
유성구 궁동,42700,궁동,56288,11558,4070,8001193,36.360806,127.34954,"1, 1002, 104, 105, 115, 117, 121, 5, 911, 912"
유성구 궁동,42680,다솔아파트,17172,42888,3537,8001296,36.36134,127.34719,"102, 106, 108, 113, 706"
유성구 궁동,42550,대전보훈요양원,6598,3679,140,8002740,36.374523,127.34144,"1, 117, 3, 704, 912"
유성구 궁동,42560,대전보훈요양원,2585,5139,262,8002739,36.37433,127.34173,"1, 117, 3, 704, 912"
유성구 궁동,42570,우주통신연구소,3029,2457,171,8002348,36.377274,127.34237,"1, 117, 3, 704, 912"
유성구 궁동,42660,충남대도서관,19020,295,276,8005587,36.36881,127.34573,"108, 48"
유성구 궁동,42670,충남대도서관,240,12663,25,8005588,36.369488,127.34661,"108, 48"
유성구 궁동,42630,충남대산학연,7296,201,78,8005589,36.36524,127.345184,"108, 48"
유성구 궁동,42640,충남대산학연,298,7658,159,8005590,36.36533,127.34543,"108, 48"
유성구 궁동,42590,충남대학교,62765,22183,28032,8002722,36.36265,127.34368,"1002, 101, 114, 119, 704"
유성구 궁동,42600,충남대학교,133543,162573,62681,8002721,36.36156,127.34412,"1, 101, 102, 104, 105, 106, 113, 114, 115, 117, 119, 121, 48, 5, 655, 704, 706, 911, 912"
유성구 궁동,42610,충남대학교,17448,21354,5565,8005516,36.360374,127.34432,"1, 104, 105, 115, 117, 121, 48, 5, 911, 912"
유성구 궁동,42620,충남대학교,75044,25291,22567,8002720,36.36136,127.34468,"102, 106, 113, 706"
유성구 궁동,46470,충남대학교,127,18232,35,8007357,36.362354,127.34312,1002
유성구 궁동,42650,충남대학교입구,9139,1472,1841,8002725,36.361355,127.34603,108
유성구 궁동,42710,충대농대입구,15159,8473,2616,8002735,36.36042,127.35253,"1, 1002, 104, 105, 115, 117, 121, 5, 911, 912"
유성구 궁동,42530,충대서문,14149,21140,692,8002741,36.369427,127.34012,"1, 3, 704, 912"
유성구 궁동,42540,충대서문,25709,17276,1304,8002742,36.37055,127.34012,"1, 117, 3, 704, 912"
유성구 궁동,46400,충대서문,3392,607,139,8007322,36.37024,127.34049,117
유성구 궁동,42580,충대수의대,1939,4093,681,8002738,36.37747,127.34274,"1, 117, 3, 704, 912"
유성구 궁동,42720,한빛아파트,50026,74,1299,8002941,36.36286,127.353004,"1, 1002, 105, 115, 117, 911, 912"
유성구 궁동,42730,한빛아파트,225,38869,51,8002939,36.36223,127.35318,"1, 1002, 105, 115, 117, 911, 912"
유성구 어은동,42760,유성구청,5991,3785,465,8002398,36.361366,127.356026,"104, 121, 5"
유성구 어은동,42770,유성구청,19712,9299,632,8002399,36.361675,127.35726,"104, 121, 5"
유성구 어은동,42740,충대농대종점,5528,4280,363,8002736,36.3661,127.351875,"1, 1002, 105, 108, 115, 117, 48, 911, 912"
유성구 어은동,42750,충대농대종점,2181,13319,155,8002737,36.366425,127.352036,"1, 1002, 105, 108, 115, 117, 48, 911, 912"
